,YEAR,CONF,TEAM NO,TEAM,SEED,ROUND,KADJ O,KADJ D,KADJ EM,BADJ O,BADJ D,BADJ EM,EFG%,EFG%D,FTR,FTRD,TOV%,TOV%D,OREB%,DREB%,OP OREB%,OP DREB%
945,2009,A10,66,Xavier,4,16,111.158,92.0625,19.0951,109.5,90.6,18.9,52.7,44.1,46.5,33.4,21.5,18.2,37.2,72.1,27.9,62.8
946,2008,Pat,65,American,15,64,108.308,106.622,1.686,105.0,104.5,0.5,52.5,47.5,42.1,38.0,22.1,19.7,32.3,69.8,30.2,67.7
947,2008,P10,64,Arizona,10,64,116.577,96.3494,20.2271,115.1,94.7,20.4,53.9,48.3,40.2,30.8,18.6,19.1,28.0,66.4,33.6,72.0
948,2008,SEC,63,Arkansas,9,32,109.701,94.8336,14.8678,108.2,92.2,16.0,51.7,47.4,37.1,36.5,22.1,21.7,37.6,68.6,31.4,62.4
949,2008,OVC,62,Austin Peay,15,64,104.504,104.677,-0.1731,102.5,103.5,-1.0,52.3,54.1,44.6,32.7,18.5,24.5,29.9,67.7,32.3,70.1
950,2008,B12,61,Baylor,11,64,115.389,100.017,15.3717,114.6,98.2,16.4,52.1,48.0,36.1,39.9,17.2,19.5,31.8,67.4,32.6,68.2
951,2008,ASun,60,Belmont,15,64,109.436,106.857,2.57916,105.5,105.0,0.5,53.3,52.0,34.0,35.6,20.4,22.4,33.8,69.6,30.4,66.2
952,2008,WAC,59,Boise St.,14,64,108.605,104.484,4.12039,106.2,102.6,3.6,57.3,49.9,40.3,33.6,21.0,19.4,30.2,70.5,29.5,69.8
953,2008,Horz,58,Butler,7,32,116.138,96.8401,19.2975,114.2,95.3,18.9,54.1,48.0,36.8,31.2,16.9,22.8,29.7,68.4,31.6,70.3
954,2008,MWC,57,BYU,8,64,106.852,90.7846,16.0675,104.9,89.3,15.6,53.3,42.8,37.6,30.3,19.7,19.1,30.8,73.8,26.2,69.2
955,2008,BW,56,Cal St. Fullerton,14,64,112.978,104.103,8.87459,109.2,102.2,7.0,54.5,52.9,32.6,32.5,18.3,23.6,33.1,70.4,29.6,66.9
956,2008,ACC,55,Clemson,5,64,114.102,91.7372,22.3653,113.6,90.5,23.1,52.0,47.8,30.4,33.1,20.4,24.6,40.2,63.3,36.7,59.8
957,2008,BE,54,Connecticut,4,64,115.173,96.0511,19.1215,114.4,94.4,20.0,50.8,44.0,48.6,23.8,19.4,17.4,39.3,65.7,34.3,60.7
958,2008,MEAC,53,Coppin St.,16,68,92.4179,106.658,-14.2405,90.2,105.6,-15.4,43.3,50.7,37.0,39.3,22.4,25.2,32.0,61.5,38.5,68.0
959,2008,Ivy,52,Cornell,14,64,110.651,105.607,5.04434,107.5,103.7,3.8,56.1,48.6,34.2,35.2,20.0,20.6,28.9,69.1,30.9,71.1
960,2008,SC,51,Davidson,10,8,114.056,93.5027,20.5532,110.8,92.0,18.8,54.4,48.4,25.4,37.7,17.7,24.1,32.6,72.4,27.6,67.4
961,2008,MVC,50,Drake,5,64,119.786,97.4463,22.3393,118.0,96.3,21.7,52.8,49.8,34.3,23.7,18.1,24.0,36.6,67.1,32.9,63.4
962,2008,ACC,49,Duke,2,32,117.443,89.8149,27.6285,117.2,88.8,28.4,54.1,47.6,40.4,32.0,18.2,24.9,34.3,66.5,33.5,65.7
963,2008,CAA,48,George Mason,12,64,111.486,101.207,10.2781,109.2,98.8,10.4,52.8,47.3,40.3,27.3,18.7,18.3,32.2,72.2,27.8,67.8
964,2008,BE,47,Georgetown,2,32,114.989,90.0051,24.9836,113.1,87.9,25.2,56.2,41.9,34.0,35.8,20.9,20.2,33.1,67.0,33.0,66.9
965,2008,SEC,46,Georgia,14,64,104.018,96.1227,7.89531,102.6,94.4,8.2,47.7,48.1,32.8,32.7,21.8,19.2,37.5,68.1,31.9,62.5
966,2008,WCC,45,Gonzaga,7,64,114.221,94.8911,19.3301,112.1,92.6,19.5,54.3,45.3,40.2,31.9,20.5,21.7,34.5,70.4,29.6,65.5
967,2008,B10,44,Indiana,8,64,114.362,94.8557,19.5064,113.6,93.1,20.5,52.4,46.9,42.7,30.0,20.2,19.9,36.1,71.1,28.9,63.9
968,2008,B12,43,Kansas,1,1,121.433,87.4681,33.9647,121.0,85.6,35.4,56.3,44.8,37.5,30.8,18.7,22.9,38.0,71.0,29.0,62.0
969,2008,B12,42,Kansas St.,11,32,113.383,94.4917,18.8909,112.8,92.2,20.6,49.7,48.0,37.4,37.4,20.8,22.5,42.1,69.2,30.8,57.9
970,2008,MAC,41,Kent St.,9,64,108.462,94.6345,13.8274,106.8,94.2,12.6,52.9,46.2,41.6,38.5,21.6,24.2,36.0,64.1,35.9,64.0
971,2008,SEC,40,Kentucky,11,64,106.849,97.1469,9.70175,105.7,94.5,11.2,52.6,44.9,41.3,42.0,23.8,19.9,33.0,66.5,33.5,67.0
972,2008,BE,39,Louisville,3,8,111.828,88.6299,23.198,110.3,87.4,22.9,52.0,43.8,36.4,33.2,19.6,21.4,33.4,69.3,30.7,66.6
973,2008,BE,38,Marquette,6,32,113.463,91.6188,21.8442,113.0,89.9,23.1,50.7,45.9,37.9,40.9,19.0,24.3,38.0,66.4,33.6,62.0
974,2008,CUSA,37,Memphis,1,2,114.695,85.3169,29.3779,113.3,83.8,29.5,53.0,42.5,38.6,32.7,17.2,23.3,37.8,70.7,29.3,62.2
975,2008,ACC,36,Miami FL,7,32,112.167,97.7713,14.3957,110.7,95.4,15.3,49.2,46.9,39.4,35.3,19.1,20.7,35.4,65.8,34.2,64.6
976,2008,B10,35,Michigan St.,5,16,115.444,94.5625,20.8814,114.0,92.5,21.5,52.5,46.1,34.1,32.2,21.2,19.3,39.8,68.6,31.4,60.2
977,2008,SEC,34,Mississippi St.,8,32,107.347,91.5296,15.8174,106.3,90.5,15.8,52.3,42.4,38.3,27.3,21.9,18.2,35.2,67.4,32.6,64.8
978,2008,SWAC,33,Mississippi Valley St.,16,64,92.1127,107.08,-14.9674,90.0,105.3,-15.3,44.3,49.7,41.6,37.5,21.8,22.9,32.5,65.5,34.5,67.5
979,2008,NEC,32,Mount St. Mary's,16,64,99.0167,100.058,-1.04085,97.3,99.1,-1.8,50.2,46.4,38.7,38.6,20.9,22.0,30.0,67.0,33.0,70.0
980,2008,ACC,31,North Carolina,1,4,120.686,92.5415,28.1446,120.2,91.8,28.4,52.4,48.0,39.1,25.5,19.0,21.2,42.4,71.3,28.7,57.6
981,2008,BE,30,Notre Dame,5,32,116.335,97.1396,19.1955,115.6,95.3,20.3,52.8,46.9,34.8,22.8,18.2,17.6,36.6,69.0,31.0,63.4
982,2008,B12,29,Oklahoma,6,32,109.474,94.3986,15.0751,108.0,92.3,15.7,50.1,46.2,38.1,30.4,19.6,20.2,33.5,70.0,30.0,66.5
983,2008,Sum,28,Oral Roberts,13,64,104.822,93.6893,11.1323,102.3,92.4,9.9,50.1,44.5,41.3,30.0,19.4,21.0,33.5,69.1,30.9,66.5
984,2008,P10,27,Oregon,9,64,119.29,102.634,16.6554,117.8,101.2,16.6,56.3,50.2,36.9,33.3,18.6,16.4,32.3,68.8,31.2,67.7
985,2008,BE,26,Pittsburgh,4,32,116.407,96.8952,19.5116,116.1,95.7,20.4,51.1,48.0,36.7,29.1,18.4,21.0,39.7,65.9,34.1,60.3
986,2008,BSky,25,Portland St.,16,64,108.411,102.574,5.83665,105.3,101.8,3.5,54.7,50.0,38.2,35.3,20.7,21.5,34.0,68.7,31.3,66.0
987,2008,B10,24,Purdue,6,32,109.692,91.6027,18.089,108.7,90.2,18.5,49.0,48.9,37.6,42.4,19.4,26.6,32.8,69.0,31.0,67.2
988,2008,A10,23,Saint Joseph's,11,64,114.718,100.152,14.5658,113.3,98.5,14.8,54.6,50.3,40.0,32.6,19.3,21.6,32.5,65.9,34.1,67.5
989,2008,WCC,22,Saint Mary's,10,64,110.005,94.2943,15.7105,108.2,92.7,15.5,52.7,44.7,39.0,30.6,18.9,20.9,36.0,68.7,31.3,64.0
990,2008,WCC,21,San Diego,13,32,101.501,96.9684,4.53284,98.6,94.7,3.9,49.3,48.9,36.0,33.5,21.5,22.7,32.2,69.9,30.1,67.8
991,2008,MAAC,20,Siena,13,32,108.144,101.391,6.75339,106.4,100.0,6.4,50.4,51.9,34.9,25.0,15.2,24.0,31.8,63.1,36.9,68.2
992,2008,SB,19,South Alabama,10,64,112.779,100.155,12.6239,110.5,98.2,12.3,54.0,47.9,45.7,31.2,20.6,20.5,37.9,69.5,30.5,62.1
993,2008,P10,18,Stanford,3,16,113.328,89.3924,23.9361,111.5,88.6,22.9,49.8,44.0,40.4,34.0,18.9,18.1,39.2,71.2,28.8,60.8
994,2008,A10,17,Temple,12,64,112.696,100.26,12.4365,110.6,98.8,11.8,54.5,49.0,35.3,31.7,19.1,19.3,28.5,67.7,32.3,71.5
995,2008,SEC,16,Tennessee,2,16,117.787,95.4494,22.3372,116.3,92.2,24.1,52.8,49.2,36.8,39.4,17.7,24.6,37.0,65.7,34.3,63.0
996,2008,B12,15,Texas,2,8,119.757,94.9061,24.8513,120.0,94.2,25.8,51.4,46.1,32.6,29.7,14.1,18.5,36.1,66.3,33.7,63.9
997,2008,B12,14,Texas A&M,9,32,112.029,92.4268,19.6026,112.5,91.2,21.3,51.9,44.6,42.7,26.8,19.1,17.3,35.1,71.8,28.2,64.9
998,2008,P10,13,UCLA,1,4,118.735,88.16,30.5753,116.4,86.9,29.5,52.3,48.0,38.0,25.7,18.8,22.7,39.2,74.1,25.9,60.8
999,2008,AE,12,UMBC,15,64,113.762,109.662,4.10027,111.3,108.3,3.0,52.2,50.6,33.8,28.4,13.4,17.5,32.1,66.5,33.5,67.9
1000,2008,MWC,11,UNLV,8,32,110.183,96.5636,13.6193,108.2,93.9,14.3,48.8,46.1,32.7,32.4,15.8,21.6,29.4,67.6,32.4,70.6
1001,2008,P10,10,USC,6,64,110.663,90.6973,19.9654,108.2,89.4,18.8,53.5,44.5,38.2,27.4,22.0,20.0,31.2,65.6,34.4,68.8
1002,2008,Slnd,9,UT Arlington,16,64,101.14,103.138,-1.99751,99.1,101.2,-2.1,52.5,47.1,41.5,37.9,24.1,20.8,31.8,69.5,30.5,68.2
1003,2008,SEC,8,Vanderbilt,4,64,112.598,99.0821,13.5159,111.6,97.2,14.4,54.4,49.3,38.9,31.5,19.7,20.4,30.8,66.3,33.7,69.2
1004,2008,BE,7,Villanova,12,16,108.903,95.9216,12.9811,107.7,95.0,12.7,49.0,51.3,38.4,45.9,20.4,23.9,36.9,68.6,31.4,63.1
1005,2008,P10,6,Washington St.,4,16,116.272,92.3676,23.9044,114.2,91.7,22.5,54.4,47.7,39.8,28.8,17.2,22.2,28.1,69.9,30.1,71.9
1006,2008,BE,5,West Virginia,7,16,113.57,93.4302,20.14,113.1,92.2,20.9,51.6,47.7,37.1,38.9,16.3,23.3,34.1,68.6,31.4,65.9
1007,2008,SB,4,Western Kentucky,12,16,111.076,97.011,14.0646,108.6,95.5,13.1,53.6,46.9,36.2,47.7,20.2,25.2,37.0,67.2,32.8,63.0
1008,2008,BSth,3,Winthrop,13,64,99.6932,92.3864,7.30673,98.1,90.8,7.3,50.0,46.1,36.3,33.8,20.0,23.4,33.8,71.0,29.0,66.2
1009,2008,B10,2,Wisconsin,3,16,113.619,86.2081,27.4107,112.2,84.9,27.3,50.6,43.1,39.3,25.4,19.4,22.2,36.2,71.5,28.5,63.8
1010,2008,A10,1,Xavier,3,8,116.413,94.068,22.3453,115.2,92.3,22.9,55.0,46.8,41.7,31.5,20.3,20.0,36.5,70.5,29.5,63.5
